document,chars,sents,tokens,types,puncts,numbers,symbols,urls,tags,emojis
text2907,NA,NA,14,14,0,0,0,0,0,0
text2908,NA,NA,2,1,0,0,0,0,0,0
text2909,NA,NA,8,8,0,0,0,0,0,0
text2910,NA,NA,8,8,0,0,0,0,0,0
text2911,NA,NA,10,10,0,0,0,0,0,0
text2912,NA,NA,8,8,0,0,0,0,0,0
text2913,NA,NA,20,15,0,0,0,0,0,0
text2914,NA,NA,9,9,0,0,0,0,0,0
text2915,NA,NA,8,8,0,0,0,0,0,0
text2916,NA,NA,11,11,0,0,0,0,0,0
text2917,NA,NA,9,9,0,0,0,0,0,0
text2918,NA,NA,8,8,0,0,0,0,0,0
text2919,NA,NA,16,16,0,0,0,0,0,0
text2920,NA,NA,2,2,0,0,0,0,0,0
text2921,NA,NA,115,81,0,0,0,0,0,0
text2922,NA,NA,8,8,0,0,0,0,0,0
text2923,NA,NA,7,7,0,0,0,0,0,0
text2924,NA,NA,7,7,0,0,0,0,0,0
text2925,NA,NA,25,23,0,0,0,0,0,0
text2926,NA,NA,11,10,0,0,0,0,0,0
text2927,NA,NA,20,17,0,0,0,0,0,0
text2928,NA,NA,4,4,0,0,0,0,0,0
text2929,NA,NA,163,104,0,0,0,0,0,0
text2930,NA,NA,10,8,0,0,0,0,0,0
text2931,NA,NA,2,2,0,0,0,0,0,0
text2932,NA,NA,79,68,0,0,0,0,0,0
text2933,NA,NA,8,8,0,0,0,0,0,0
text2934,NA,NA,7,7,0,0,0,0,0,0
text2935,NA,NA,48,38,0,0,0,0,0,0
text2936,NA,NA,141,105,0,0,0,0,0,0
text2937,NA,NA,9,9,0,0,0,0,0,0
text2938,NA,NA,8,8,0,0,0,0,0,0
text2939,NA,NA,141,111,0,0,0,0,0,0
text2940,NA,NA,621,318,0,0,0,0,0,0
text2941,NA,NA,265,160,0,0,0,0,0,0
text2942,NA,NA,99,84,0,0,0,0,0,0
text2943,NA,NA,26,24,0,0,0,0,0,0
text2944,NA,NA,77,53,0,0,0,0,0,0
text2945,NA,NA,35,33,0,0,0,0,0,0
text2946,NA,NA,5,5,0,0,0,0,0,0
text2947,NA,NA,4,4,0,0,0,0,0,0
text2948,NA,NA,5,5,0,0,0,0,0,0
text2949,NA,NA,9,9,0,0,0,0,0,0
text2950,NA,NA,17,15,0,0,0,0,0,0
text2951,NA,NA,99,84,0,0,0,0,0,0
text2952,NA,NA,30,26,0,0,0,0,0,0
text2953,NA,NA,6,6,0,0,0,0,0,0
text2954,NA,NA,113,94,0,0,0,0,0,0
text2955,NA,NA,4,3,0,0,0,0,0,0
text2956,NA,NA,36,29,0,0,0,0,0,0
text2957,NA,NA,7,7,0,0,0,0,0,0
text2958,NA,NA,865,420,0,0,0,0,0,0
text2959,NA,NA,19,16,0,0,0,0,0,0
text2960,NA,NA,7,7,0,0,0,0,0,0
text2961,NA,NA,7,7,0,0,0,0,0,0
text2962,NA,NA,7,7,0,0,0,0,0,0
text2963,NA,NA,5,5,0,0,0,0,0,0
text2964,NA,NA,6,6,0,0,0,0,0,0
text2965,NA,NA,14,14,0,0,0,0,0,0
text2966,NA,NA,7,7,0,0,0,0,0,0
text2967,NA,NA,6,6,0,0,0,0,0,0
text2968,NA,NA,5,5,0,0,0,0,0,0
text2969,NA,NA,3,3,0,0,0,0,0,0
text2970,NA,NA,7,7,0,0,0,0,0,0
text2971,NA,NA,8,8,0,0,0,0,0,0
text2972,NA,NA,4,4,0,0,0,0,0,0
text2973,NA,NA,10,10,0,0,0,0,0,0
text2974,NA,NA,10,10,0,0,0,0,0,0
text2975,NA,NA,11,11,0,0,0,0,0,0
text2976,NA,NA,11,11,0,0,0,0,0,0
text2977,NA,NA,6,6,0,0,0,0,0,0
text2978,NA,NA,21,21,0,0,0,0,0,0
text2979,NA,NA,19,15,0,0,0,0,0,0
text2980,NA,NA,8,8,0,0,0,0,0,0
text2981,NA,NA,8,8,0,0,0,0,0,0
text2982,NA,NA,12,12,0,0,0,0,0,0
text2983,NA,NA,21,16,0,0,0,0,0,0
text2984,NA,NA,56,47,0,0,0,0,0,0
text2985,NA,NA,15,14,0,0,0,0,0,0
text2986,NA,NA,70,56,0,0,0,0,0,0
text2987,NA,NA,141,105,0,0,0,0,0,0
text2988,NA,NA,12,11,0,0,0,0,0,0
text2989,NA,NA,12,11,0,0,0,0,0,0
text2990,NA,NA,630,336,0,0,0,0,0,0
text2991,NA,NA,11,11,0,0,0,0,0,0
text2992,NA,NA,8,8,0,0,0,0,0,0
text2993,NA,NA,12,12,0,0,0,0,0,0
text2994,NA,NA,8,8,0,0,0,0,0,0
text2995,NA,NA,27,20,0,0,0,0,0,0
text2996,NA,NA,47,37,0,0,0,0,0,0
text2997,NA,NA,17,13,0,0,0,0,0,0
text2998,NA,NA,81,72,0,0,0,0,0,0
text2999,NA,NA,15,15,0,0,0,0,0,0
text3000,NA,NA,13,12,0,0,0,0,0,0
text3001,NA,NA,79,53,0,0,0,0,0,0
text3002,NA,NA,11,11,0,0,0,0,0,0
text3003,NA,NA,8,8,0,0,0,0,0,0
text3004,NA,NA,8,8,0,0,0,0,0,0
text3005,NA,NA,11,11,0,0,0,0,0,0
text3006,NA,NA,1,1,0,0,0,0,0,0
text3007,NA,NA,50,44,0,0,0,0,0,0
text3008,NA,NA,6,6,0,0,0,0,0,0
text3009,NA,NA,9,9,0,0,0,0,0,0
text3010,NA,NA,10,10,0,0,0,0,0,0
text3011,NA,NA,3,3,0,0,0,0,0,0
text3012,NA,NA,10,10,0,0,0,0,0,0
text3013,NA,NA,11,11,0,0,0,0,0,0
text3014,NA,NA,15,15,0,0,0,0,0,0
text3015,NA,NA,9,9,0,0,0,0,0,0
text3016,NA,NA,12,12,0,0,0,0,0,0
text3017,NA,NA,9,9,0,0,0,0,0,0
text3018,NA,NA,2,2,0,0,0,0,0,0
text3019,NA,NA,7,7,0,0,0,0,0,0
text3020,NA,NA,14,12,0,0,0,0,0,0
text3021,NA,NA,10,10,0,0,0,0,0,0
text3022,NA,NA,10,9,0,0,0,0,0,0
text3023,NA,NA,8,8,0,0,0,0,0,0
text3024,NA,NA,47,39,0,0,0,0,0,0
text3025,NA,NA,36,32,0,0,0,0,0,0
text3026,NA,NA,17,15,0,0,0,0,0,0
text3027,NA,NA,6,4,0,0,0,0,0,0
text3028,NA,NA,7,7,0,0,0,0,0,0
text3029,NA,NA,11,11,0,0,0,0,0,0
text3030,NA,NA,10,10,0,0,0,0,0,0
text3031,NA,NA,10,10,0,0,0,0,0,0
text3032,NA,NA,3,3,0,0,0,0,0,0
text3033,NA,NA,7,7,0,0,0,0,0,0
text3034,NA,NA,6,6,0,0,0,0,0,0
text3035,NA,NA,9,9,0,0,0,0,0,0
text3036,NA,NA,13,13,0,0,0,0,0,0
text3037,NA,NA,16,15,0,0,0,0,0,0
text3038,NA,NA,8,8,0,0,0,0,0,0
text3039,NA,NA,7,7,0,0,0,0,0,0
text3040,NA,NA,8,8,0,0,0,0,0,0
text3041,NA,NA,7,7,0,0,0,0,0,0
text3042,NA,NA,109,98,0,0,0,0,0,0
text3043,NA,NA,9,9,0,0,0,0,0,0
text3044,NA,NA,8,8,0,0,0,0,0,0
text3045,NA,NA,6,6,0,0,0,0,0,0
text3046,NA,NA,14,13,0,0,0,0,0,0
text3047,NA,NA,6,6,0,0,0,0,0,0
text3048,NA,NA,28,23,0,0,0,0,0,0
text3049,NA,NA,4,4,0,0,0,0,0,0
text3050,NA,NA,118,91,0,0,0,0,0,0
text3051,NA,NA,9,9,0,0,0,0,0,0
text3052,NA,NA,8,8,0,0,0,0,0,0
text3053,NA,NA,9,9,0,0,0,0,0,0
text3054,NA,NA,8,8,0,0,0,0,0,0
text3055,NA,NA,14,14,0,0,0,0,0,0
text3056,NA,NA,5,5,0,0,0,0,0,0
text3057,NA,NA,5,5,0,0,0,0,0,0
text3058,NA,NA,38,31,0,0,0,0,0,0
text3059,NA,NA,11,11,0,0,0,0,0,0
text3060,NA,NA,36,30,0,0,0,0,0,0
text3061,NA,NA,10,10,0,0,0,0,0,0
text3062,NA,NA,10,10,0,0,0,0,0,0
text3063,NA,NA,9,7,0,0,0,0,0,0
text3064,NA,NA,106,90,0,0,0,0,0,0
text3065,NA,NA,2,2,0,0,0,0,0,0
text3066,NA,NA,8,8,0,0,0,0,0,0
text3067,NA,NA,9,9,0,0,0,0,0,0
text3068,NA,NA,11,11,0,0,0,0,0,0
text3069,NA,NA,8,8,0,0,0,0,0,0
text3070,NA,NA,163,102,0,0,0,0,0,0
text3071,NA,NA,22,18,0,0,0,0,0,0
text3072,NA,NA,18,18,0,0,0,0,0,0
text3073,NA,NA,10,9,0,0,0,0,0,0
text3074,NA,NA,23,21,0,0,0,0,0,0
text3075,NA,NA,10,10,0,0,0,0,0,0
text3076,NA,NA,101,73,0,0,0,0,0,0
text3077,NA,NA,105,79,0,0,0,0,0,0
text3078,NA,NA,49,40,0,0,0,0,0,0
text3079,NA,NA,2,2,0,0,0,0,0,0
text3080,NA,NA,60,52,0,0,0,0,0,0
text3081,NA,NA,11,11,0,0,0,0,0,0
text3082,NA,NA,20,18,0,0,0,0,0,0
text3083,NA,NA,30,28,0,0,0,0,0,0
text3084,NA,NA,4,3,0,0,0,0,0,0
text3085,NA,NA,13,11,0,0,0,0,0,0
text3086,NA,NA,16,13,0,0,0,0,0,0
text3087,NA,NA,10,10,0,0,0,0,0,0
text3088,NA,NA,8,8,0,0,0,0,0,0
text3089,NA,NA,2,2,0,0,0,0,0,0
text3090,NA,NA,9,9,0,0,0,0,0,0
text3091,NA,NA,29,25,0,0,0,0,0,0
text3092,NA,NA,7,6,0,0,0,0,0,0
text3093,NA,NA,12,12,0,0,0,0,0,0
text3094,NA,NA,5,5,0,0,0,0,0,0
text3095,NA,NA,50,42,0,0,0,0,0,0
text3096,NA,NA,7,7,0,0,0,0,0,0
text3097,NA,NA,5,5,0,0,0,0,0,0
text3098,NA,NA,17,17,0,0,0,0,0,0
text3099,NA,NA,22,22,0,0,0,0,0,0
text3100,NA,NA,5,5,0,0,0,0,0,0
text3101,NA,NA,24,21,0,0,0,0,0,0
text3102,NA,NA,905,400,0,0,0,0,0,0
text3103,NA,NA,6,6,0,0,0,0,0,0
text3104,NA,NA,53,45,0,0,0,0,0,0
text3105,NA,NA,9,9,0,0,0,0,0,0
text3106,NA,NA,8,8,0,0,0,0,0,0
text3107,NA,NA,8,8,0,0,0,0,0,0
text3108,NA,NA,7,7,0,0,0,0,0,0
text3109,NA,NA,12,12,0,0,0,0,0,0
text3110,NA,NA,6,6,0,0,0,0,0,0
text3111,NA,NA,136,103,0,0,0,0,0,0
text3112,NA,NA,8,8,0,0,0,0,0,0
text3113,NA,NA,6,6,0,0,0,0,0,0
text3114,NA,NA,3,3,0,0,0,0,0,0
text3115,NA,NA,10,10,0,0,0,0,0,0
text3116,NA,NA,69,53,0,0,0,0,0,0
text3117,NA,NA,10,10,0,0,0,0,0,0
text3118,NA,NA,4,3,0,0,0,0,0,0
text3119,NA,NA,6,6,0,0,0,0,0,0
text3120,NA,NA,11,10,0,0,0,0,0,0
text3121,NA,NA,10,10,0,0,0,0,0,0
text3122,NA,NA,8,8,0,0,0,0,0,0
text3123,NA,NA,9,9,0,0,0,0,0,0
text3124,NA,NA,8,8,0,0,0,0,0,0
text3125,NA,NA,39,31,0,0,0,0,0,0
text3126,NA,NA,13,13,0,0,0,0,0,0
text3127,NA,NA,4,4,0,0,0,0,0,0
text3128,NA,NA,64,59,0,0,0,0,0,0
text3129,NA,NA,23,20,0,0,0,0,0,0
text3130,NA,NA,58,48,0,0,0,0,0,0
text3131,NA,NA,10,10,0,0,0,0,0,0
text3132,NA,NA,3,3,0,0,0,0,0,0
text3133,NA,NA,6,6,0,0,0,0,0,0
text3134,NA,NA,16,15,0,0,0,0,0,0
text3135,NA,NA,43,40,0,0,0,0,0,0
text3136,NA,NA,34,31,0,0,0,0,0,0
text3137,NA,NA,57,41,0,0,0,0,0,0
text3138,NA,NA,8,8,0,0,0,0,0,0
text3139,NA,NA,158,99,0,0,0,0,0,0
text3140,NA,NA,11,11,0,0,0,0,0,0
text3141,NA,NA,33,25,0,0,0,0,0,0
text3142,NA,NA,11,11,0,0,0,0,0,0
text3143,NA,NA,10,10,0,0,0,0,0,0
text3144,NA,NA,13,13,0,0,0,0,0,0
text3145,NA,NA,6,6,0,0,0,0,0,0
text3146,NA,NA,11,11,0,0,0,0,0,0
text3147,NA,NA,1,1,0,0,0,0,0,0
text3148,NA,NA,103,82,0,0,0,0,0,0
text3149,NA,NA,9,9,0,0,0,0,0,0
text3150,NA,NA,11,11,0,0,0,0,0,0
text3151,NA,NA,10,10,0,0,0,0,0,0
text3152,NA,NA,9,9,0,0,0,0,0,0
text3153,NA,NA,8,8,0,0,0,0,0,0
text3154,NA,NA,101,86,0,0,0,0,0,0
text3155,NA,NA,4,4,0,0,0,0,0,0
text3156,NA,NA,8,8,0,0,0,0,0,0
text3157,NA,NA,5,5,0,0,0,0,0,0
text3158,NA,NA,10,10,0,0,0,0,0,0
text3159,NA,NA,8,8,0,0,0,0,0,0
text3160,NA,NA,8,8,0,0,0,0,0,0
text3161,NA,NA,13,13,0,0,0,0,0,0
text3162,NA,NA,46,38,0,0,0,0,0,0
text3163,NA,NA,15,14,0,0,0,0,0,0
text3164,NA,NA,9,9,0,0,0,0,0,0
text3165,NA,NA,9,9,0,0,0,0,0,0
text3166,NA,NA,9,9,0,0,0,0,0,0
text3167,NA,NA,9,9,0,0,0,0,0,0
text3168,NA,NA,11,11,0,0,0,0,0,0
text3169,NA,NA,10,10,0,0,0,0,0,0
text3170,NA,NA,28,25,0,0,0,0,0,0
text3171,NA,NA,21,20,0,0,0,0,0,0
text3172,NA,NA,62,60,0,0,0,0,0,0
text3173,NA,NA,174,132,0,0,0,0,0,0
text3174,NA,NA,9,9,0,0,0,0,0,0
text3175,NA,NA,4,4,0,0,0,0,0,0
text3176,NA,NA,2,2,0,0,0,0,0,0
text3177,NA,NA,8,8,0,0,0,0,0,0
text3178,NA,NA,86,66,0,0,0,0,0,0
text3179,NA,NA,3,3,0,0,0,0,0,0
text3180,NA,NA,10,8,0,0,0,0,0,0
text3181,NA,NA,31,29,0,0,0,0,0,0
text3182,NA,NA,7,7,0,0,0,0,0,0
text3183,NA,NA,4,4,0,0,0,0,0,0
text3184,NA,NA,21,19,0,0,0,0,0,0
text3185,NA,NA,512,327,0,0,0,0,0,0
text3186,NA,NA,25,24,0,0,0,0,0,0
text3187,NA,NA,34,31,0,0,0,0,0,0
text3188,NA,NA,2,2,0,0,0,0,0,0
text3189,NA,NA,44,38,0,0,0,0,0,0
text3190,NA,NA,12,12,0,0,0,0,0,0
text3191,NA,NA,12,11,0,0,0,0,0,0
text3192,NA,NA,9,9,0,0,0,0,0,0
text3193,NA,NA,4,4,0,0,0,0,0,0
text3194,NA,NA,55,43,0,0,0,0,0,0
text3195,NA,NA,10,10,0,0,0,0,0,0
text3196,NA,NA,14,14,0,0,0,0,0,0
text3197,NA,NA,105,79,0,0,0,0,0,0
text3198,NA,NA,7,7,0,0,0,0,0,0
text3199,NA,NA,11,11,0,0,0,0,0,0
text3200,NA,NA,7,7,0,0,0,0,0,0
text3201,NA,NA,58,48,0,0,0,0,0,0
text3202,NA,NA,82,67,0,0,0,0,0,0
text3203,NA,NA,9,9,0,0,0,0,0,0
text3204,NA,NA,7,7,0,0,0,0,0,0
text3205,NA,NA,11,11,0,0,0,0,0,0
text3206,NA,NA,108,87,0,0,0,0,0,0
text3207,NA,NA,9,9,0,0,0,0,0,0
text3208,NA,NA,7,7,0,0,0,0,0,0
text3209,NA,NA,4,4,0,0,0,0,0,0
text3210,NA,NA,10,10,0,0,0,0,0,0
text3211,NA,NA,28,23,0,0,0,0,0,0
text3212,NA,NA,12,12,0,0,0,0,0,0
text3213,NA,NA,9,9,0,0,0,0,0,0
text3214,NA,NA,11,11,0,0,0,0,0,0
text3215,NA,NA,9,9,0,0,0,0,0,0
text3216,NA,NA,8,8,0,0,0,0,0,0
text3217,NA,NA,12,12,0,0,0,0,0,0
text3218,NA,NA,4,4,0,0,0,0,0,0
text3219,NA,NA,11,11,0,0,0,0,0,0
text3220,NA,NA,10,10,0,0,0,0,0,0
text3221,NA,NA,23,21,0,0,0,0,0,0
text3222,NA,NA,26,24,0,0,0,0,0,0
text3223,NA,NA,4,4,0,0,0,0,0,0
text3224,NA,NA,24,21,0,0,0,0,0,0
text3225,NA,NA,12,11,0,0,0,0,0,0
text3226,NA,NA,33,27,0,0,0,0,0,0
text3227,NA,NA,43,37,0,0,0,0,0,0
text3228,NA,NA,14,14,0,0,0,0,0,0
text3229,NA,NA,21,20,0,0,0,0,0,0
text3230,NA,NA,89,69,0,0,0,0,0,0
text3231,NA,NA,11,11,0,0,0,0,0,0
text3232,NA,NA,8,7,0,0,0,0,0,0
text3233,NA,NA,11,11,0,0,0,0,0,0
text3234,NA,NA,3,3,0,0,0,0,0,0
text3235,NA,NA,622,311,0,0,0,0,0,0
text3236,NA,NA,7,7,0,0,0,0,0,0
text3237,NA,NA,7,7,0,0,0,0,0,0
text3238,NA,NA,8,8,0,0,0,0,0,0
text3239,NA,NA,10,10,0,0,0,0,0,0
text3240,NA,NA,7,7,0,0,0,0,0,0
text3241,NA,NA,9,9,0,0,0,0,0,0
text3242,NA,NA,10,10,0,0,0,0,0,0
text3243,NA,NA,54,47,0,0,0,0,0,0
text3244,NA,NA,8,8,0,0,0,0,0,0
text3245,NA,NA,8,8,0,0,0,0,0,0
text3246,NA,NA,10,10,0,0,0,0,0,0
text3247,NA,NA,7,7,0,0,0,0,0,0
text3248,NA,NA,52,42,0,0,0,0,0,0
text3249,NA,NA,10,10,0,0,0,0,0,0
text3250,NA,NA,103,73,0,0,0,0,0,0
text3251,NA,NA,9,9,0,0,0,0,0,0
text3252,NA,NA,5,5,0,0,0,0,0,0
text3253,NA,NA,14,14,0,0,0,0,0,0
text3254,NA,NA,21,19,0,0,0,0,0,0
text3255,NA,NA,45,34,0,0,0,0,0,0
text3256,NA,NA,3,3,0,0,0,0,0,0
text3257,NA,NA,28,24,0,0,0,0,0,0
text3258,NA,NA,29,23,0,0,0,0,0,0
text3259,NA,NA,11,11,0,0,0,0,0,0
text3260,NA,NA,9,9,0,0,0,0,0,0
text3261,NA,NA,22,19,0,0,0,0,0,0
text3262,NA,NA,156,119,0,0,0,0,0,0
text3263,NA,NA,31,30,0,0,0,0,0,0
text3264,NA,NA,30,27,0,0,0,0,0,0
text3265,NA,NA,60,50,0,0,0,0,0,0
text3266,NA,NA,10,10,0,0,0,0,0,0
text3267,NA,NA,46,33,0,0,0,0,0,0
text3268,NA,NA,5,5,0,0,0,0,0,0
text3269,NA,NA,6,3,0,0,0,0,0,0
text3270,NA,NA,95,81,0,0,0,0,0,0
text3271,NA,NA,29,28,0,0,0,0,0,0
text3272,NA,NA,8,8,0,0,0,0,0,0
text3273,NA,NA,7,7,0,0,0,0,0,0
text3274,NA,NA,13,13,0,0,0,0,0,0
text3275,NA,NA,36,30,0,0,0,0,0,0
text3276,NA,NA,102,76,0,0,0,0,0,0
text3277,NA,NA,11,11,0,0,0,0,0,0
text3278,NA,NA,11,11,0,0,0,0,0,0
text3279,NA,NA,13,12,0,0,0,0,0,0
text3280,NA,NA,25,21,0,0,0,0,0,0
text3281,NA,NA,11,9,0,0,0,0,0,0
text3282,NA,NA,3,3,0,0,0,0,0,0
text3283,NA,NA,7,7,0,0,0,0,0,0
text3284,NA,NA,11,11,0,0,0,0,0,0
text3285,NA,NA,10,10,0,0,0,0,0,0
text3286,NA,NA,9,9,0,0,0,0,0,0
text3287,NA,NA,10,10,0,0,0,0,0,0
text3288,NA,NA,10,10,0,0,0,0,0,0
text3289,NA,NA,10,10,0,0,0,0,0,0
text3290,NA,NA,9,9,0,0,0,0,0,0
text3291,NA,NA,10,10,0,0,0,0,0,0
text3292,NA,NA,40,37,0,0,0,0,0,0
text3293,NA,NA,9,9,0,0,0,0,0,0
text3294,NA,NA,8,8,0,0,0,0,0,0
text3295,NA,NA,28,25,0,0,0,0,0,0
text3296,NA,NA,8,8,0,0,0,0,0,0
text3297,NA,NA,11,11,0,0,0,0,0,0
text3298,NA,NA,7,7,0,0,0,0,0,0
text3299,NA,NA,16,16,0,0,0,0,0,0
text3300,NA,NA,8,8,0,0,0,0,0,0
text3301,NA,NA,34,31,0,0,0,0,0,0
text3302,NA,NA,41,29,0,0,0,0,0,0
text3303,NA,NA,22,18,0,0,0,0,0,0
text3304,NA,NA,12,12,0,0,0,0,0,0
text3305,NA,NA,6,5,0,0,0,0,0,0
text3306,NA,NA,4,4,0,0,0,0,0,0
text3307,NA,NA,4,4,0,0,0,0,0,0
text3308,NA,NA,6,6,0,0,0,0,0,0
text3309,NA,NA,6,6,0,0,0,0,0,0
text3310,NA,NA,15,14,0,0,0,0,0,0
text3311,NA,NA,4,4,0,0,0,0,0,0
text3312,NA,NA,13,13,0,0,0,0,0,0
text3313,NA,NA,9,8,0,0,0,0,0,0
text3314,NA,NA,10,8,0,0,0,0,0,0
text3315,NA,NA,5,5,0,0,0,0,0,0
text3316,NA,NA,25,19,0,0,0,0,0,0
text3317,NA,NA,5,5,0,0,0,0,0,0
text3318,NA,NA,12,12,0,0,0,0,0,0
text3319,NA,NA,80,68,0,0,0,0,0,0
text3320,NA,NA,2,2,0,0,0,0,0,0
text3321,NA,NA,65,61,0,0,0,0,0,0
text3322,NA,NA,49,36,0,0,0,0,0,0
text3323,NA,NA,37,28,0,0,0,0,0,0
text3324,NA,NA,10,9,0,0,0,0,0,0
text3325,NA,NA,22,20,0,0,0,0,0,0
text3326,NA,NA,2,2,0,0,0,0,0,0
text3327,NA,NA,11,10,0,0,0,0,0,0
text3328,NA,NA,291,208,0,0,0,0,0,0
text3329,NA,NA,44,35,0,0,0,0,0,0
text3330,NA,NA,17,16,0,0,0,0,0,0
text3331,NA,NA,243,179,0,0,0,0,0,0
text3332,NA,NA,4,3,0,0,0,0,0,0
text3333,NA,NA,3,3,0,0,0,0,0,0
text3334,NA,NA,8,8,0,0,0,0,0,0
text3335,NA,NA,3,3,0,0,0,0,0,0
text3336,NA,NA,35,29,0,0,0,0,0,0
text3337,NA,NA,2,2,0,0,0,0,0,0
text3338,NA,NA,53,42,0,0,0,0,0,0
text3339,NA,NA,32,31,0,0,0,0,0,0
text3340,NA,NA,2,2,0,0,0,0,0,0
text3341,NA,NA,37,30,0,0,0,0,0,0
text3342,NA,NA,22,22,0,0,0,0,0,0
text3343,NA,NA,6,6,0,0,0,0,0,0
text3344,NA,NA,21,21,0,0,0,0,0,0
text3345,NA,NA,9,9,0,0,0,0,0,0
text3346,NA,NA,93,84,0,0,0,0,0,0
text3347,NA,NA,37,32,0,0,0,0,0,0
text3348,NA,NA,4,4,0,0,0,0,0,0
text3349,NA,NA,33,31,0,0,0,0,0,0
text3350,NA,NA,21,18,0,0,0,0,0,0
text3351,NA,NA,5,5,0,0,0,0,0,0
text3352,NA,NA,83,66,0,0,0,0,0,0
text3353,NA,NA,176,131,0,0,0,0,0,0
text3354,NA,NA,1,1,0,0,0,0,0,0
text3355,NA,NA,8,8,0,0,0,0,0,0
text3356,NA,NA,2,2,0,0,0,0,0,0
text3357,NA,NA,25,21,0,0,0,0,0,0
text3358,NA,NA,6,6,0,0,0,0,0,0
text3359,NA,NA,2,2,0,0,0,0,0,0
text3360,NA,NA,25,23,0,0,0,0,0,0
text3361,NA,NA,19,19,0,0,0,0,0,0
text3362,NA,NA,9,9,0,0,0,0,0,0
text3363,NA,NA,4,4,0,0,0,0,0,0
text3364,NA,NA,7,7,0,0,0,0,0,0
text3365,NA,NA,13,11,0,0,0,0,0,0
text3366,NA,NA,161,100,0,0,0,0,0,0
text3367,NA,NA,5,5,0,0,0,0,0,0
text3368,NA,NA,10,10,0,0,0,0,0,0
text3369,NA,NA,43,33,0,0,0,0,0,0
text3370,NA,NA,11,11,0,0,0,0,0,0
text3371,NA,NA,76,60,0,0,0,0,0,0
text3372,NA,NA,0,0,0,0,0,0,0,0
text3373,NA,NA,17,17,0,0,0,0,0,0
text3374,NA,NA,46,39,0,0,0,0,0,0
text3375,NA,NA,97,66,0,0,0,0,0,0
text3376,NA,NA,17,17,0,0,0,0,0,0
text3377,NA,NA,129,101,0,0,0,0,0,0
text3378,NA,NA,6,6,0,0,0,0,0,0
text3379,NA,NA,6,5,0,0,0,0,0,0
text3380,NA,NA,30,22,0,0,0,0,0,0
text3381,NA,NA,4,4,0,0,0,0,0,0
text3382,NA,NA,5,5,0,0,0,0,0,0
text3383,NA,NA,253,171,0,0,0,0,0,0
text3384,NA,NA,16,16,0,0,0,0,0,0
text3385,NA,NA,4,4,0,0,0,0,0,0
text3386,NA,NA,7,7,0,0,0,0,0,0
text3387,NA,NA,9,9,0,0,0,0,0,0
text3388,NA,NA,9,9,0,0,0,0,0,0
text3389,NA,NA,2,2,0,0,0,0,0,0
text3390,NA,NA,8,8,0,0,0,0,0,0
text3391,NA,NA,8,8,0,0,0,0,0,0
text3392,NA,NA,8,8,0,0,0,0,0,0
text3393,NA,NA,10,10,0,0,0,0,0,0
text3394,NA,NA,9,9,0,0,0,0,0,0
text3395,NA,NA,12,11,0,0,0,0,0,0
text3396,NA,NA,19,19,0,0,0,0,0,0
text3397,NA,NA,32,26,0,0,0,0,0,0
text3398,NA,NA,7,7,0,0,0,0,0,0
text3399,NA,NA,9,9,0,0,0,0,0,0
text3400,NA,NA,8,8,0,0,0,0,0,0
text3401,NA,NA,8,8,0,0,0,0,0,0
text3402,NA,NA,54,47,0,0,0,0,0,0
text3403,NA,NA,127,89,0,0,0,0,0,0
text3404,NA,NA,8,8,0,0,0,0,0,0
text3405,NA,NA,11,11,0,0,0,0,0,0
text3406,NA,NA,9,9,0,0,0,0,0,0
text3407,NA,NA,9,9,0,0,0,0,0,0
text3408,NA,NA,9,9,0,0,0,0,0,0
text3409,NA,NA,9,9,0,0,0,0,0,0
text3410,NA,NA,11,11,0,0,0,0,0,0
text3411,NA,NA,75,61,0,0,0,0,0,0
text3412,NA,NA,101,93,0,0,0,0,0,0
text3413,NA,NA,9,9,0,0,0,0,0,0
text3414,NA,NA,10,9,0,0,0,0,0,0
text3415,NA,NA,8,8,0,0,0,0,0,0
text3416,NA,NA,8,8,0,0,0,0,0,0
text3417,NA,NA,12,12,0,0,0,0,0,0
text3418,NA,NA,6,6,0,0,0,0,0,0
text3419,NA,NA,5,5,0,0,0,0,0,0
text3420,NA,NA,10,10,0,0,0,0,0,0
text3421,NA,NA,2,1,0,0,0,0,0,0
text3422,NA,NA,15,10,0,0,0,0,0,0
text3423,NA,NA,3,3,0,0,0,0,0,0
text3424,NA,NA,7,5,0,0,0,0,0,0
text3425,NA,NA,5,5,0,0,0,0,0,0
text3426,NA,NA,6,6,0,0,0,0,0,0
text3427,NA,NA,2,2,0,0,0,0,0,0
text3428,NA,NA,4,4,0,0,0,0,0,0
text3429,NA,NA,5,5,0,0,0,0,0,0
text3430,NA,NA,13,12,0,0,0,0,0,0
text3431,NA,NA,9,9,0,0,0,0,0,0
text3432,NA,NA,6,6,0,0,0,0,0,0
text3433,NA,NA,40,32,0,0,0,0,0,0
text3434,NA,NA,43,42,0,0,0,0,0,0
text3435,NA,NA,75,53,0,0,0,0,0,0
text3436,NA,NA,11,11,0,0,0,0,0,0
text3437,NA,NA,87,82,0,0,0,0,0,0
text3438,NA,NA,59,45,0,0,0,0,0,0
text3439,NA,NA,11,11,0,0,0,0,0,0
text3440,NA,NA,4,4,0,0,0,0,0,0
text3441,NA,NA,77,66,0,0,0,0,0,0
text3442,NA,NA,86,70,0,0,0,0,0,0
text3443,NA,NA,7,6,0,0,0,0,0,0
